25.235	    -0.3246
25.269	    -0.3246
25.302	    -0.3246
25.335	    -0.3246
25.369	    -0.3246
25.402	    -0.3247
25.435	    -0.3247
25.469	    -0.3247
25.502	    -0.3247
25.535	    -0.3247
25.569	    -0.3247
25.602	    -0.3247
25.635	    -0.3247
25.669	    -0.3246
25.702	    -0.3247
25.735	    -0.3247
25.769	    -0.3246
25.802	    -0.3246
25.835	    -0.3246
25.865	    -0.3245
25.899	    -0.3245
25.932	    -0.3245
25.965	    -0.3244
25.999	    -0.3244
26.032	    -0.3244
26.065	    -0.3244
26.099	    -0.3244
26.132	    -0.3243
26.165	    -0.3243
26.199	    -0.3242
26.232	    -0.3241
26.265	    -0.3240
26.299	    -0.3240
26.332	    -0.3240
26.365	    -0.3238
26.399	    -0.3237
26.432	    -0.3237
26.465	    -0.3236
26.499	    -0.3235
26.532	    -0.3234
26.565	    -0.3233
26.599	    -0.3233
26.632	    -0.3232
26.665	    -0.3230
26.699	    -0.3229
26.732	    -0.3228
26.765	    -0.3227
26.799	    -0.3227
26.832	    -0.3225
26.865	    -0.3224
26.899	    -0.3222
26.932	    -0.3221
26.965	    -0.3220
26.999	    -0.3219
27.032	    -0.3218
27.065	    -0.3216
27.099	    -0.3216
27.132	    -0.3214
27.165	    -0.3213
27.199	    -0.3212
27.232	    -0.3210
27.265	    -0.3209
27.299	    -0.3207
27.332	    -0.3208
27.365	    -0.3205
27.399	    -0.3204
27.432	    -0.3203
27.465	    -0.3202
27.499	    -0.3202
27.532	    -0.3200
27.565	    -0.3199
27.599	    -0.3196
27.632	    -0.3196
27.665	    -0.3195
27.699	    -0.3194
27.732	    -0.3193
27.765	    -0.3192
27.799	    -0.3190
27.832	    -0.3189
27.865	    -0.3189
27.899	    -0.3187
27.932	    -0.3186
27.962	    -0.3185
27.999	    -0.3183
28.029	    -0.3182
28.063	    -0.3181
28.096	    -0.3180
28.129	    -0.3179
28.163	    -0.3177
28.196	    -0.3176
28.229	    -0.3176
28.263	    -0.3175
28.296	    -0.3174
28.329	    -0.3173
28.363	    -0.3173
28.396	    -0.3172
28.429	    -0.3171
28.463	    -0.3170
28.496	    -0.3169
28.529	    -0.3168
28.563	    -0.3168
28.596	    -0.3166
28.629	    -0.3166
28.663	    -0.3166
28.696	    -0.3164
28.729	    -0.3164
28.763	    -0.3164
28.796	    -0.3162
28.829	    -0.3162
28.863	    -0.3161
28.896	    -0.3161
28.929	    -0.3161
28.963	    -0.3160
28.996	    -0.3163
29.029	    -0.3161
29.063	    -0.3158
29.096	    -0.3159
29.129	    -0.3161
29.163	    -0.3160
29.196	    -0.3160
29.229	    -0.3160
29.263	    -0.3160
29.296	    -0.3160
29.329	    -0.3160
29.363	    -0.3160
29.396	    -0.3160
29.429	    -0.3160
29.463	    -0.3160
29.496	    -0.3161
29.529	    -0.3160
29.563	    -0.3160
29.596	    -0.3160
29.629	    -0.3161
29.663	    -0.3162
29.696	    -0.3162
29.729	    -0.3164
29.763	    -0.3163
29.796	    -0.3163
29.829	    -0.3164
29.863	    -0.3165
29.896	    -0.3164
29.929	    -0.3164
29.963	    -0.3164
29.996	    -0.3165
30.029	    -0.3167
30.063	    -0.3167
30.096	    -0.3168
30.129	    -0.3169
30.163	    -0.3169
30.193	    -0.3170
30.226	    -0.3171
30.259	    -0.3171
30.293	    -0.3172
30.326	    -0.3173
30.359	    -0.3174
30.393	    -0.3175
30.426	    -0.3176
30.459	    -0.3177
30.493	    -0.3177
30.526	    -0.3177
30.559	    -0.3179
30.593	    -0.3181
30.626	    -0.3181
30.659	    -0.3183
30.693	    -0.3184
30.726	    -0.3186
30.759	    -0.3187
30.793	    -0.3188
30.826	    -0.3189
30.859	    -0.3189
30.893	    -0.3189
30.926	    -0.3191
30.959	    -0.3193
30.993	    -0.3195
31.026	    -0.3195
31.059	    -0.3196
31.093	    -0.3197
31.126	    -0.3199
31.159	    -0.3199
31.193	    -0.3200
31.226	    -0.3201
31.259	    -0.3203
31.293	    -0.3204
31.326	    -0.3204
31.359	    -0.3208
31.393	    -0.3209
31.426	    -0.3209
31.459	    -0.3210
31.493	    -0.3211
31.526	    -0.3212
31.559	    -0.3213
31.593	    -0.3215
31.626	    -0.3216
31.659	    -0.3216
31.693	    -0.3216
31.726	    -0.3216
31.759	    -0.3217
31.793	    -0.3218
31.826	    -0.3220
31.859	    -0.3222
31.893	    -0.3222
31.926	    -0.3224
31.959	    -0.3226
31.993	    -0.3226
32.026	    -0.3226
32.059	    -0.3228
32.093	    -0.3229
32.126	    -0.3229
32.159	    -0.3226
